Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193)
TRUE,,Val-Leu,NA,NA,C11 H22 N2 O3,Full match,Invalid mass,No results,Full match,0,230.16304,8.761,127756122.8,12,50,,,84.2,,DDA for preferred ion,42725725.09,11948903.91,22807019.79,87450380.4,61918820.44,56498876.37,33136159.42,33468592.25,71860542.58,44668936.67,51250503.33,34435868.51,27028391.53,30596185.85,10683726.27,12873798.36,17750938.2,13469547.72,14237831.15,52462702.11,42304251.32,71835755.92,51670626.35,96449616.55,52963787.03,127756122.8,12218130.63,49471110.1,56066071.76,27149069.65,23590440.56,65056399.61,42268968.85,58452563.62,78501909.18,50811623.92,37263665.37,19162057.88,17107210.96,29990942.87,77368858.25,24631985.8,63060298.5,58895415.69,27942078.93,58686172.46,47306157.51,53611935.46,47911387.11,6949667.995,8715657.397,29582172.99,11687734.82,10709703.06,7194844.684,48394231.05,8306187.739,44500365.54,28650179.69,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
FALSE,,Val-Leu,NA,NA,C11 H22 N2 O3,Full match,Invalid mass,No results,Full match,0,230.16304,8.242,63003853.35,12,94,,,79.9,,DDA for preferred ion,9967321.8,9156235.459,312829.2108,30960956.72,31284489.17,16618841.57,2426619.547,8742413.571,37223552,18821025.98,13995907.64,16157999.95,6320613.571,23451071.93,7545344.947,19226217.22,19660245.74,21107223.53,11084174.34,12613509.31,10475212.79,20217012.73,7646289.493,39032998.98,14957086.05,63003853.35,1883088.508,8464184.089,13485573.5,8282998.29,16266736.8,29848446.99,9471403.562,10557730.51,29402153.86,13089072.59,9643460.892,7143562.801,8219903.568,21279329.19,36253577.71,18980040.08,9673054.878,15826835.09,24410109.88,15190280.67,21028627.17,13250126.51,22407971.27,5990123.385,11967330.83,16180969.63,7841055.447,5861473.833,3925937.064,21260951.74,10568449.68,9931215.039,14725127.86,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,val-his,NA,NA,C11 H18 N4 O3,Full match,Invalid mass,No results,Full match,-0.07,254.13787,1.412,19784017.66,9,117,,,67.1,,DDA for preferred ion,4691077.348,10954936.18,6336563.604,9363606.829,19784017.66,11139429.15,7639239.577,4638697.483,17933488.65,6815830.116,12028218.39,10756861.88,6849223.217,7240048.04,7486390.172,13138852.81,12649775.48,5393876.137,3876923.71,11083193.46,11177411.68,4422061.387,6945600.977,11253493.53,11896618.08,13879639.47,4432472.079,8102433.433,13069876,9950170.611,5183576.771,13719244.07,9387872.417,8201833.855,9715475.299,10619471.42,2133014.533,7865366.792,3191117.842,4569516.169,11756746.7,5538991.34,10446334.53,12273340.34,17155344.93,10206946.78,7752233.412,4213428.492,6719273.209,7905339.997,3312029.405,10280780.33,9116896.607,12960130.28,9076695.104,9156826.54,10777196.41,11519892.82,2593758.643,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,val-arg,NA,NA,C11 H23 N5 O3,Full match,No results,No results,Full match,0.12,273.18012,1.408,40768400.04,4,0,,,,,DDA for preferred ion,10752172.73,5289687.756,3862035.964,17013222.13,30305139.04,10362555.13,8348008.275,11347694.89,30353352.05,18127759.88,20548542.7,16816878.35,4223551.518,4740723.863,2809840.902,4411008.127,5586043.546,3808974.933,3277918.343,13097718.75,12149463.33,19960423.6,15586363.54,29776690.28,13111384.57,40768400.04,4009147.992,17892719.58,14344177.48,7982971.182,5461954.928,30840962.48,13772477.93,19332635.76,25367685.16,11171758.26,10463064.37,6749082.967,2760754.702,7505414.493,33495061.28,10927884.01,23988745.7,16721420.05,12485516.35,21347981.65,25086744.56,16941805.25,26326841.53,9232767.157,4019041.353,29422851.6,8665736.354,7449730.734,6948967.569,35736814.19,8549647.989,13614885.04,10125134.38,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
TRUE,,Uracil,Uracil,C00106,C4 H4 N2 O2,Full match,Full match,Full match,Partial match,-0.51,112.02722,4.301,106187008.3,16,19,99.6,93.4,99.4,Metabolic pathways;Other,DDA for preferred ion,15478592.42,29453596.77,23975360.36,20452733.08,40953325.3,106187008.3,52885634.64,23286943.21,34105372.51,10493754.49,38420821.76,18081869.38,65474618.34,59270841.77,19806657.51,12635919.73,22657458.87,18039280.46,13657818.17,79405547.47,62994170.28,32852289.37,44740920.89,17123541.35,88157899.33,54049675.03,35248207.22,42086067.15,93576295.29,2985721.534,20258384.32,34874038.7,63802179.1,43633690.67,23160617.05,82417810.25,31758502.76,25601654.85,34525812.5,2236605.552,33588368.81,35944034.65,27107154.91,91879125.83,19578527.4,26190418.84,11205055.77,29737528.55,12936437.66,24378652.72,12829814.3,18978574.7,29947492.16,21841769.16,22413461.74,3583605.53,901308.0792,8969787.096,1826408.019,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Tris(hydroxymethyl)aminomethane,NA,NA,C4 H11 N O3,Full match,No results,No results,Full match,-0.2,121.07387,1,224852715.5,1,0,,,,,DDA for preferred ion,674005.054,34847990.85,339464.4573,391292.9121,501179.7658,1969749.281,344800.6619,351698.6269,325368.9329,333389.5403,244368.7109,388803.4772,333341.6594,370792.3817,398291.735,281993.7198,953559.3193,1340148.203,253190.0558,6511564.956,5056713.326,261590.7564,2934349.316,260206.8967,283835.9737,482797.3422,241214.2762,742892.2505,439006.0127,527482.073,332915.5055,571097.715,2206681.275,8962292.802,546042.9958,470686.3077,399691.752,8329911.99,313281.0066,307362.1223,9712781.119,14684436.26,260709.7389,572332.5289,64320299.59,1725054.582,272246.8262,224852715.5,438358.6252,594761.269,453853.0177,365610.2262,221125.1248,228542.1205,339211.4746,714286.3127,513274.0412,30401062.58,393037.1308,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Trigonelline,Anthranilate; 4-Aminobenzoate,C00108; C00568,C7 H7 N O2,Full match,Full match,Partial match,Partial match,-0.03,137.04767,1.307,61395327.91,42,28,99.2,10,97.8,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Biosynthesis of various plant secondary metabolites;Other",DDA for preferred ion,46064910.52,339130.9567,271010.9393,51718600.34,53404748.68,30196710.11,18734601.46,255929.5449,57095198.64,36562220.93,43435931.58,35300928.95,23070513.06,3903291.882,442531.0099,548198.1559,336818.9051,276384.4066,157499.1053,23726286.13,24295771.1,560863.0451,14605841.28,40329851.85,25011420.87,61121126.41,393212.6772,12966440.39,25544397.02,21959161.75,612775.4901,61395327.91,21227314.17,1303450.12,57752316.19,27411365.41,351071.8507,22853958.73,303944.4974,468954.4426,50901307.57,10089617.25,18990485.17,27873638.17,351019.028,196773.0562,42938066.44,938128.6185,41939295.08,196697.4919,306603.7508,40641032.67,351327.5204,162284.2316,230157.4921,46161912.5,552468.5174,22605635.74,709289.2095,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Tolycaine,NA,NA,C15 H22 N2 O3,Full match,Full match,No results,Full match,0.11,278.16307,10.743,46793223.19,24,52,96.7,9.8,82.1,,DDA for preferred ion,16434511.28,3419382.815,9293594.482,36470234.56,26788311.16,15026447.7,8411595.055,21507700.21,32225938.32,22160344.98,25729768.62,15314208.57,7936526.067,11265016.05,3528787.658,3352479.729,4617300.612,4721269.273,5248545.773,14522512.01,11967720.32,46793223.19,26526221.72,42712257.27,14437803.85,46467898.59,6069764.884,27448225.42,15157804.24,7580373.314,10412704.22,25132687.7,11343868.02,31941180.59,32434451.53,14454405.6,22887599.01,5275395.635,7105421.959,14050645.8,36526496.64,13338056.59,28934578.28,15487743.67,10462115,27811161.05,20650616.28,37997781.44,23119153.82,2151670.045,3267522.952,16106123.92,3394703.386,3793640.141,1981314.605,21580069.52,2430925.982,12385118.7,19083734.26,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Tn Antigen,NA,NA,C11 H20 N2 O8,Full match,Invalid mass,No results,Not the top hit,0.06,308.12198,1.22,58565398.39,10,6,,,71.3,,DDA for preferred ion,2420508.889,7620814.456,8986706.766,3307563.828,10857956.63,2131321.811,1380515.306,9600045.692,9933945.044,876730.2808,10916834.01,3831548.063,1828318.645,58565398.39,3376769.114,7077029.168,5462466.698,8118056.557,4964548.908,1581340.089,1784951.338,54499081.88,19152524.28,1565226.333,4620547.474,7374208.056,5697221.787,17740139.37,2448674.53,1853427.703,3148749.767,7834545.52,1582382.473,19456674.2,4015175.937,3578099.748,24115511.54,2259349.86,17877136.93,7387156.924,3638273.613,9290749.197,8317492.754,2156385.889,9916131.548,13136636.35,1894970.243,25992569.68,3856703.946,4732440.72,1820144.661,3267361.634,3450127.135,10373275.49,4922755.302,3076642.839,5712878.012,1368429.538,25229025.95,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
TRUE,,Tiglic acid,NA,NA,C5 H8 O2,Full match,Full match,No results,Not the top hit,-0.23,100.05241,1.388,26325426.42,59,1,76.3,8.8,,,DDA for preferred ion,1772321.627,14697997.1,11055856.51,2328657.949,1896401.899,1355663.407,753162.3219,20917357.1,1983974.58,1379658.092,1012038.31,1308182.699,1008443.571,25677963.25,10809894.1,12804702.77,14983454.03,11112770.1,8674607.2,612580.6904,927209.7927,17866584.85,19304596.92,1514412.308,714795.6756,2013307.748,12828251.91,19923723.42,533137.2551,660450.0284,7022080.724,1322654.42,1084637.563,24561541.6,1834261.344,996891.1883,21432497.91,711085.7004,21934325.07,8647524.338,2216894.399,14504811.57,982214.8628,1000338.161,26325426.42,21677333.07,1209222.557,12064762.57,1299364.812,11997089.32,6090721.3,1652510.994,13065782.14,23476289.95,14831023.81,1223254.916,12038206.25,1006185.538,9025073.247,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Thymine,Thymine; Imidazole-4-acetate,C00178; C02835,C5 H6 N2 O2,Full match,Full match,Full match,Full match,-0.32,126.04289,7.382,41402067.87,38,52,99.1,87.8,92.5,Metabolic pathways;Other,DDA for preferred ion,3387278.664,23543722.39,12621436.11,5155244.177,10329101.64,38490107.65,22874892.34,4749739.474,8642725.98,3201489.263,6460873.334,4711046.454,17506352.51,22015975.74,13900493.5,19222890,21068168.38,10375342.98,6277329.751,37859576.79,31724700.36,7477963.522,3993034.308,5409304.065,37386866.67,16879728.81,4319732.991,1970413.287,40277745.66,22311527.45,10108237.34,9522248.402,29288828.72,3845374.233,7648268.582,36643826.24,6930176.013,12591835.28,14424074.1,11147031.5,5959618.287,13945482.85,12244544.81,41402067.87,11940454.76,7835224.62,3697430.944,6861265.826,3569951.532,15605612.85,6773753.95,4739341.076,16679198.12,15048953.55,17959636.75,7175662.917,17299300.7,33070548.9,5772720.377,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,Tetrolic Acid,3-Butynoate,C06144,C4 H4 O2,Full match,No results,No results,Full match,0.23,84.02115,1.307,421598209,12,0,,,,Metabolic pathways;Other,DDA for preferred ion,43126032.95,4114659.063,4272198.067,46669313.24,51419279.59,420324220.7,261254330.8,1964707.692,49795097.07,23780158.17,69501233.89,27548260.98,231406568.3,7437552.689,1689443.284,555431.2382,2603260.95,2510632.142,1106641.91,421598209,275635951.2,2842687.619,2164115.613,40413693.04,241393121.8,58771295.98,2094687.274,2208833.011,413990444.4,226163173.1,2249779.358,63715131.34,352833433.8,2230686.125,44354523.92,222920784.9,541176.188,304831229.3,6510938.938,3276667.967,50007344.26,1048159.593,250416271.2,407568032.1,8233683.333,6550414.207,25703021.7,1038415.715,24091717.71,5157954.456,1040059.636,40303493.17,3016554.924,5786959.539,1888220.909,38224656.71,2225043.462,401901344.5,1232784.659,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,Tetrolic Acid,3-Butynoate,C06144,C4 H4 O2,Full match,Invalid mass,No results,Full match,0.2,84.02115,1.194,280438806.2,12,59,,,99.1,Metabolic pathways;Other,DDA for preferred ion,101159854.7,15218358.83,17869543.86,121232130.8,157112391.9,210247988.4,170951675.2,10773959.98,198835143.6,64632306.46,230231462.2,67002712.14,123271948.2,31853351.51,17345111.73,22733212.52,18571127.46,14663993.99,12474820.97,243394532.9,164775011.8,22090161.23,9387379.073,86666298.55,280438806.2,174218179.2,5300270.227,7588660.593,195802770.1,147633025.5,17206884.56,204558575.2,154222949.1,11045983.08,224024246.4,218842945.3,20298067.99,119909987.6,21319379.16,17369589.27,133224265.1,6571271.843,127512194.8,183079147.9,3507979.902,17983274.43,101305641.1,21668650.75,70963734.01,15764407.1,13298129.47,89606254.45,15982042.75,19658194.57,15330498.46,158865626.2,18152695.2,176064551.4,14682180.76,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
TRUE,,Tetrolic Acid,3-Butynoate,C06144,C4 H4 O2,Full match,No results,No results,Full match,0.22,84.02115,1.404,104175634.8,12,0,,,,Metabolic pathways;Other,DDA for preferred ion,39266156.44,2950992.257,1639123.924,45877381.72,48575969.55,59442908.81,56192222.18,1661511.843,44707848.15,28294483.67,15658423.07,12759547.39,78576160.98,4073170.358,2002077.2,2138843.364,2517670.073,864898.1613,879880.0061,62746290.33,104175634.8,1269284.05,4654039.987,35216154.6,45001023.61,20073466.28,2203411.202,4168367.895,62240725.14,94823349.22,1113566.155,38260486.68,48472775.77,2889404.996,32241171.03,103096071.8,1370083.568,39949854.6,2184672.293,949580.4647,46684150.33,4575391.808,98884932.18,65488065.3,4111228.901,3521644.45,27894410.13,2296840.701,30083391.55,3114934.562,771036.2749,37144629.04,2373609.675,2638911.286,1805874.584,31301933.44,2080241.993,54908466.05,914345.5789,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
FALSE,,Tetrolic Acid,3-Butynoate,C06144,C4 H4 O2,Full match,No results,No results,Full match,0.22,84.02115,1.151,224024246.4,12,0,,,,Metabolic pathways;Other,DDA for preferred ion,12191979.77,12889029.64,17379406.74,21669403.96,37321020.85,30743284,29644552.3,9207672.177,164456033.8,6734904.547,41547635.29,388915.0001,19946080.44,26636398.94,14090361.73,18723245.04,14881417.58,14155023.64,12078927.78,4054900.353,29986180.19,17201650.56,7251754.483,867470.0134,42773726.14,44045218.51,3836764.806,5590212.913,37182432.09,29328428.27,13033573.83,160395044.4,37130145.09,9311509.7,224024246.4,41240706.82,17010428.02,21671348.12,17109301.76,18214056.31,36608682.83,4643704.443,24812142.45,42326428.03,14235896.77,13785983.76,85347034.88,18322040.14,734899.1256,12422297.85,12519970.71,62520534.69,16043231.72,17604185.24,12474690.89,31254157.27,16934773.63,30600020.29,13999777.29,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
