FeatureID,Name,Formula,MW,KEGG Pathways,Area: 2,Area: 10,Area: 14,Area: 19,Area: 40,Area: 41,Area: 46,Area: 47,Area: 57,Area: 59,Area: 60,Area: B,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0146,benzylidenemethylamine,C8 H9 N,119.07347,NA,127814768.9,2328165.549,2121687.394,1795327.532,3516019.886,6677222.135,1770497.273,9179944.908,24537987.68,139610629.6,11446389.78,83796.95189,benzylidenemethylamine-peak1,8,9,1,0,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,23.356463798614367,22.1398151435487,0.9479095523382334,-0.07717868831484628,0.5308908079792289,0.7220838279048074,Downregulated
Feature0145,D-Glucose 6-phosphate,C6 H13 O9 P,260.02971,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Central carbon metabolism in cancer;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",102978562.3,23251717.36,28698038.06,133680351.9,102337328.4,118090217,18581627.41,36295715.2,137397815.5,21996443.11,93139492.83,98484.39632,D-Glucose 6-phosphate,6,13,0,9,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,25.307677558022565,24.38167360658945,0.9634101568857879,-0.05377796106885089,0.02539424719218169,0.109417571287285,Downregulated
Feature0144,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,542300.1153,2498062.078,136933185.4,490637.4113,644051.4156,524561.4011,3225740.319,27059180.21,462208.4246,4523561.857,601240.4866,200083.0272,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000015,66,6,2,0.3333333333333333,0.5,2,Phenol,20.232775245753867,27.1975787186474,1.3442337192153209,0.42678399841304054,0.15204403536088765,0.3263098912745204,Upregulated
Feature0143,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08515,Metabolic pathways;Other,2689115.729,1190900.948,12123611.34,136613251.3,58781450.68,68047821.2,478035.1741,3545892.777,2452494.209,856471.3441,2041762.492,309826.5401,4-Guanidinobutyric acid-peak2,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,24.2334675378799,22.8426955112124,0.9426094501542732,-0.08526794968690515,0.5586699221772952,0.7422328966069778,Downregulated
Feature0142,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,133420558.9,1192388.015,1183698.282,2082302.727,11466306.86,8569444.58,1701636.846,1861368.935,2915964.698,445826.4863,2191015.725,623244.4187,Pyrogallol-peak3,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.215410072095867,21.455560699032247,0.8508908099327569,-0.2329540840988459,0.0687644455623504,0.19576816644791595,Downregulated
Feature0141,4-Phenylbutyric acid,C10 H12 O2,164.08376,Metabolic pathways;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,1704386.417,112698005.2,16819684.22,2183894.916,1361073.258,1407441.081,61565650.19,662251.6211,1211718.229,133341625.4,1465183.096,3853885.112,4-Phenylbutyric acid,10,12,0,2,0,0,0,1.2,0.2,-0.7999999999999998,83.1,5,3,0.375,0.4444444444444444,3,Phenol,20.366483962571632,21.885376310807253,1.074578034727396,0.1037702535673721,0.6870924242234051,0.8298648760100867,Upregulated
Feature0140,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],C8 H19 N O6,225.12125,NA,6976685.892,56005634.53,131874054.9,14619908.85,7043471.604,428320.0911,47951.67552,14950999.85,10579978.11,1368467.024,296089.6012,57061.65132,[Similar to: D-(+)-Glucose; ΔMass: 45.0579 Da],8,19,1,6,0,0,0,2.375,0.75,-0.5,74.55,0,-6,-7,-1,-7,Carbohydrate,21.487790084641066,25.771606207293303,1.199360478940745,0.26226533933405116,0.23758844528213566,0.4478863259034854,Upregulated
Feature0139,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16793,NA,275635.9804,351118.6194,298358.5693,131548440.9,259532.1705,292887.7498,300943.6845,240334.1887,60413319.85,287077.2279,59962301.18,483033.1274,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.181818181818182,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Phenol,19.7132245778813,19.99120380494585,1.0141011545810954,0.020201565491049667,0.7961358439148978,0.8774615354025287,Upregulated
Feature0138,Adipic acid,C6 H10 O4,146.0579,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,3313108.084,112407652.1,80023827.49,3535632.023,2783941.81,3735736.623,115906047.3,131342348.1,4265285.557,120629328.8,3380688.225,195838.9082,Adipic acid,6,10,0,4,0,0,0,1.6666666666666667,0.6666666666666666,-0.33333333333333304,69.79999999999998,2,-2,-1,0,-2,Amino Sugar,20.3752173760544,26.26262510379365,1.2889494437815576,0.366195678256573,3.875784611938579e-4,0.00941107744829734,Upregulated
Feature0137,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",C21 H24 O7,388.15229,NA,410573.1469,423094.8256,450272.1992,106160839.2,397051.7963,402904.7674,402537.5212,386224.392,110694584.6,368422.7748,131196227.6,786303.6538,"1-(3,4-Dimethoxyphenyl)-4-(4-hydroxy-3-methoxyphenyl)dihydro-1H,3H-furo[3,4-c]furan-3a(4H)-ol",21,24,0,7,0,0,0,1.1428571428571428,0.3333333333333333,-0.4761904761904763,73.87142857142857,10,3,0.21428571428571427,0.37142857142857144,3,Phenol,19.9945307879311,20.2854538682844,1.0145501329057895,0.02084015608281287,0.7705849775196215,0.876014828662901,Upregulated
Feature0136,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10011,NA,405014.5545,703711.1186,755934.7098,6412510.013,329319.7383,397296.2549,442517.2478,1059223.858,130470784.7,1810771.49,81926349.15,519160.5392,DL-α-AMINOSUBERIC ACID-peak1,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,19.897927905032834,21.394766495261052,1.0752258525295801,0.10463973153644562,0.11370375866869892,0.26217643527741324,Upregulated
Feature0135,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14774,NA,7672862.87,52130995.31,22066895.56,123981978.5,105809636.7,129875328.2,22330881.91,20466443.55,4862012.409,3375182.607,4557851.086,62977.89411,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak2,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,24.253282814611868,23.9239870133622,0.986422629721232,-0.019722197607979493,0.7916913915858703,0.8774615354025287,Downregulated
Feature0134,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",C14 H31 N O2,245.23548,NA,2375501.676,2396630.634,1539897.807,709261.0508,128079.9663,1953494.294,2580167.965,1037121.308,127569351.1,124563203.9,126193083.6,14239830.09,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",14,31,1,2,0,0,0,2.2142857142857144,0.14285714285714285,-1.7142857142857144,109.15714285714286,0,-2,-0.2727272727272727,-0.16666666666666666,-3,Lipid,19.916887506900398,20.75147729187575,1.0419036249858922,0.05922183597991649,0.6215993575680712,0.7811991926193327,Upregulated
Feature0133,methyl N-acetylneuraminate,C12 H21 N O9,323.12166,NA,120486167.5,766150.8428,8875263.81,19556272.69,127293193.4,126742111.6,748887.29,9345800.832,12719898.96,1512069.626,8757305.601,50956.97088,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,26.110765456413933,23.043728007469,0.8825374363664419,-0.18027061750673004,0.06783917238023027,0.19576816644791595,Downregulated
Feature0132,Hypoxanthine,C5 H4 N4 O,136.03851,Metabolic pathways;Other,125753264.7,362485.0312,127042.9752,314271.231,1250250.113,2958894.045,380461.3946,46844055.67,330748.2673,6762454.078,334924.7846,115826.1941,Hypoxanthine-peak3,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,24.522231821223833,23.173401972791048,0.9449956326052924,-0.0816204331020607,0.7770587370072026,0.876014828662901,Downregulated
Feature0131,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,NA,149276.9296,141456.2235,123140060.3,170929.8625,463319.1298,150545.3388,137848.9947,22589380.4,127479.6353,136201.0161,133721.2785,292766.9855,N-Caffeoylputrescine,13,18,2,3,0,0,0,1.3846153846153846,0.2307692307692308,-0.4615384615384617,73.45384615384616,6,3,0.125,0.2631578947368421,1,Phenol,19.829579595005235,28.319600685418898,1.4281493235767928,0.514146831692656,0.09733300226216911,0.23747523839042062,Upregulated
Feature0130,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;2-Oxocarboxylic acid metabolism;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",45730701.97,61537077.93,65205350.95,25278097.33,43468673.75,45523775.05,50573513.92,121926424.8,18681788.15,71197621.66,10255750.57,82915.39897,L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,23.9947230467419,25.91237984455355,1.0799199388163823,0.1109243603943202,0.038153689957603314,0.14384972294826115,Upregulated
Feature0129,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,NA,1219040.917,1180452.165,1207901.247,121355227.3,91655325.72,101918268.7,828452.4929,2155048.498,588453.6991,148076.6392,1473702.085,69981.29936,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak2",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,25.407471015140235,21.82964112705665,0.8591819750201991,-0.2189643678835744,0.2613925251173944,0.47050654521130997,Downregulated
Feature0128,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one",C6 H8 O4,144.04225,Microbial metabolism in diverse environments;Other,63756539.83,3828497.604,3955350.167,47882560.92,79520901.39,121103082.8,1356287.501,2192802.714,47207768.77,1225962.553,43901538.02,730864.2223,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one-peak1",6,8,0,4,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,25.135556967900435,21.2387772580995,0.8449694305649423,-0.24302894659327656,0.08452195098949561,0.21699908107459034,Downregulated
Feature0127,Ala-Leu,C9 H18 N2 O3,202.1317,NA,5537592.654,7696969.253,62229872.43,71791889.49,92109006.32,120918747.2,8789168.639,25787691.37,2060573.163,524065.4763,2151996.272,95135.60662,Ala-Leu,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.073019059646533,25.0350357048269,1.039962442716335,0.056531427707446034,0.5664834033579317,0.7438441277219645,Upregulated
Feature0126,Phloroglucinol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,119864245,2087516.152,3130433.058,69557821.38,94265220.9,98715016.02,2567980.833,4094132.249,63602152.66,3648077.335,51223438.44,702661.2418,Phloroglucinol,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.3693458886341,21.41348091990895,0.844069098742611,-0.2445669865559128,0.007259236219982195,0.04939821720426908,Downregulated
Feature0125,Inosine,C10 H12 N4 O5,268.0808,Metabolic pathways;ABC transporters;Other,8847743.443,7906818.085,8089048.431,9638191.616,107565198.1,119833929.1,1842654.463,18674048.8,2347301.349,245722.3853,158382.3589,80730.3259,Inosine-peak2,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,25.678355605377433,23.962217660139302,0.9331679188647599,-0.09979138474729951,0.32680786845552373,0.5405336170604378,Downregulated
Feature0124,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,Metabolic pathways;Other,61140967.19,411879.8755,12130388.8,2340173.624,5643173.794,2877040.969,255401.3858,3566029.988,117117058.3,858032.4904,80489531.14,302486.7873,4-Guanidinobutyric acid-peak1,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,23.609514002673933,23.2419356592617,0.9844309229164733,-0.022638118483449546,0.8587584736943592,0.9233549715848944,Downregulated
Feature0123,Pyrogallol,C6 H6 O3,126.03165,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,102005778.9,7864091.428,9927885.145,15231215.57,116965714.2,103964308,4238549.764,5475912.736,16091290.11,9312044.365,14243688.91,1194480.344,Pyrogallol-peak2,6,6,0,3,0,0,0,1,0.5,0,60.3,4,1,0.3333333333333333,0.5555555555555556,1,Phenol,25.427140400822065,22.43289622876575,0.8822421977125076,-0.18075332859162507,0.09402418048146195,0.23538174006882207,Downregulated
Feature0122,Phenacetin,C10 H13 N O2,179.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",86888696.38,99258944.3,111389237.4,25414693.28,80131337.49,94675076.03,85763072.54,94269657.9,15500716.01,116277316,13574083.06,790662.1067,Phenacetin,10,13,1,2,0,0,0,1.3,0.2,-0.5999999999999996,77.39999999999999,5,3,0.2857142857142857,0.375,2,Phenol,25.0408822914726,26.0177686343766,1.03901165827678,0.05521184215717242,0.07383287338333056,0.20004184621831975,Upregulated
Feature0121,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;D-Amino acid metabolism;Aminoacyl-tRNA biosynthesis;Other,81851824.31,76960833.2,53680741.5,50791999.39,78044835.34,91455923.63,58981522.21,115871241.1,28820324.42,96820654.27,18058598.31,32856.69049,L-Threonine,4,9,1,3,0,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,24.985974096231033,25.6376765543088,1.0260827316784928,0.037147058206541954,0.34966531677772766,0.5646706934248108,Upregulated
Feature0120,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",1137677.426,960943.2036,950989.3946,797437.8274,1679732.139,1899287.699,847019.8413,7253467.15,29495451.54,115860976.9,13126607.04,208246.1083,4-Penten-1-amine-peak4,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,21.456783331099,22.45572818690655,1.0465561328738264,0.0656496937693294,0.44928485222926806,0.6597393356419251,Upregulated
Feature0119,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,NA,115305510,1796980.141,380334.9526,117634.5756,274964.5056,864659.1798,119144.384,1024593.798,114175342,58798702.47,97347574.05,39655.06026,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide-peak1,11,19,3,2,0,0,0,1.7272727272727273,0.18181818181818185,-0.5454545454545459,75.84545454545456,4,2,-0.16666666666666666,0,-1,Lipid,22.704575586807234,20.6551466670191,0.9097349821866312,-0.13648176448813404,0.48884170797387894,0.685360987561368,Downregulated
Feature0118,Cetrimonium,C19 H41 N,283.3239,NA,266018.1163,562161.8467,439907.5597,264420.3824,243862.8363,255811.2782,353278.7041,1395291.909,379684.866,114444935.3,265750.8235,474593.358,Cetrimonium,19,41,1,0,0,0,0,2.1578947368421053,0,-2,117.3,0,0,-0.05555555555555555,-0.05555555555555555,-1,Lipid,20.0415516237989,22.225791190639598,1.108985552009205,0.149240570025818,0.013508657582825077,0.07691664215526932,Upregulated
Feature0117,Acetyl-L-carnitine,C9 H17 N O4,203.11569,NA,311663.7745,154232.112,303240.8219,10932084.58,172860.6007,198158.3487,279757.4224,715264.6552,114177624.4,671794.8185,88602966.44,476940.0008,Acetyl-L-carnitine-peak1,9,17,1,4,0,0,0,1.8888888888888888,0.4444444444444444,-0.666666666666667,79.30000000000001,2,-2,-0.75,-0.16666666666666666,-3,Protein,19.489324018909368,20.93359921017195,1.0741059664183983,0.10313633008774774,7.420082379780452e-4,0.012938768649742163,Upregulated
Feature0116,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",C9 H17 N O8,267.09545,Metabolic pathways;ABC transporters;Other,91963501.56,16321672.07,12920008.88,53442608.62,101156201.3,113757173.9,17666613.34,23401964.85,42001710.79,21827406.03,39517037.32,64492.25431,"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)propanoic acid (non-preferred name)",9,17,1,8,0,0,0,1.8888888888888888,0.8888888888888888,0.22222222222222232,53.96666666666666,2,-6,-Inf,-0.75,-7,Carbohydrate,25.2130883619709,23.576621501496902,0.9350945494268645,-0.09681584850433719,0.06221718036499698,0.18738013484947477,Downregulated
Feature0115,4-Penten-1-amine,C5 H11 N,85.08917,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",52481757.16,47147734.01,26983819.8,19473095.84,52823045.48,1432845.035,4551681.481,112601785.9,573137.2206,2084535.665,269303.2152,204273.761,4-Penten-1-amine-peak3,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.359978102502065,25.72615228525465,1.1012917979790036,0.13919677564301414,0.3063962471519608,0.5149671864782955,Upregulated
Feature0114,3-Methyl-2-buten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",565889.9972,79135641.1,67225319.84,50333659.22,97971159.49,112366862.8,67588434.84,5427925.161,478193.5868,3112203.826,733856.2527,179859.6505,3-Methyl-2-buten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,23.00185071445703,23.98576486041585,1.042775433949774,0.06042850089721041,0.7730448975476983,0.876014828662901,Upregulated
Feature0113,Inosine,C10 H12 N4 O5,268.08076,Metabolic pathways;ABC transporters;Other,112034506.1,452997.8781,2646755.862,199136.5525,883668.0752,1783427.282,276206.5014,18721377.68,2347301.349,5840641.914,1192909.828,80054.51273,Inosine-peak1,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,23.835434637420967,24.4148705181464,1.0243098516783804,0.03465219371822636,0.7988359497929831,0.8774615354025287,Upregulated
Feature0112,methallylamine,C4 H9 N,71.07352,NA,79912096.82,58146155.67,33739489.03,31028784.33,81672895.93,92698118.71,45015593.54,111793250.3,16189415.23,81987000.23,7433416.567,293619.4751,methallylamine,4,9,1,0,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,24.9084956985796,25.371489947953847,1.0185878045377366,0.026570349190558146,0.6342953992400153,0.786526295057619,Upregulated
Feature0111,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],C3 H5 Cl N2 O4 S,199.96577,NA,86374287.61,63023471.79,72431343.6,80766964.72,83833552.55,110607937.9,43495459.6,85224671.62,65022027.03,74018811.87,57577181.64,294860.6567,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -142.1228 Da],4,5,2,4,1,0,1,1.25,1,2.75,-18.075000000000003,3.5,-0.5,1.1666666666666667,1.5,-3.5,Other,25.231988710903234,25.567978330736352,1.0133160181578524,0.019084170910310345,0.18329555044550636,0.36269119556238494,Upregulated
Feature0110,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,NA,69030875.74,91004873.66,97651566.73,69665124.65,65070927.55,78497319.15,78939822.03,95554463.81,63481338.81,107426618.5,54402222.26,956709.2631,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,24.854045015164367,25.8558268296811,1.0403065904928357,0.057008770096429344,0.02461513225336731,0.109417571287285,Upregulated
Feature0109,4-guanidinobutanal,C5 H11 N3 O,129.09017,Metabolic pathways;Other,87564139.22,3565926.924,6216883.313,69180748.33,88838489.98,107390618.5,2269042.838,21549045.85,54463655.59,3437309.856,33941074.28,90892.86306,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,25.2303439580859,23.10509473521285,0.9157661414999481,-0.12694886946218928,0.19094060282675518,0.37253446285779507,Downregulated
Feature0108,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.0892,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,619213.7355,124927.4548,146916.6391,106195727.2,139140.7871,157216.6378,205291.6585,155683.27,67786108.28,536277.2891,40961612.8,2065403.217,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.2727272727272727,0.3636363636363637,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,19.732498693690133,19.505969492517302,0.9885199941127949,-0.016657948239246226,0.7876736124736257,0.8774615354025287,Downregulated
Feature0107,Tetrolic Acid,C4 H4 O2,84.02115,Metabolic pathways;Other,55064579.45,3152092.604,3555623.38,47223794.29,105434423.5,63619875.74,2031963.334,4093062.524,45851038.96,2939261.513,39043212.25,38826.5169,Tetrolic Acid-peak2,4,4,0,2,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,24.9319827330812,21.641515586694652,0.8680222434928705,-0.20419608198064407,0.0012215234205709593,0.017040251716964883,Downregulated
Feature0106,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,Biosynthesis of secondary metabolites;Other,365270.9258,365749.792,368929.066,90095926.67,399572.7327,415001.4904,406854.2419,406550.389,83013882.61,683992.2744,105228275.9,690394.1291,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,0,10,0,0,0,1.096774193548387,0.3225806451612903,-0.4516129032258061,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Phenol,19.9804767424627,20.20845457680805,1.011410029764748,0.016367990301303842,0.7725714813852098,0.876014828662901,Upregulated
Feature0105,C16 phytosphingosine,C16 H35 N O3,289.2617,NA,1323897.96,373642.6194,1364417.59,753262.1738,233907.1204,949899.1093,2818643.933,58242177.02,97600651.72,104380839.6,104706811.9,341341.8363,C16 phytosphingosine,16,35,1,3,0,0,0,2.1875,0.1875,-1.625,106.6125,0,-3,-0.3333333333333333,-0.18518518518518515,-4,Lipid,19.663496542976034,23.645060159494548,1.2024850263947977,0.26601892935459576,0.30000395111749245,0.510886625315874,Upregulated
Feature0104,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,NA,104490422.8,12843447.67,2887951.275,11586496.21,94072804.07,85013114.54,3827114.413,31516379.65,1248679.601,496817.9708,2141493.458,89309.66373,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,25.822837599822968,23.152188791240903,0.8965780271723363,-0.15749895182035994,0.28813996674386055,0.5024440670096069,Downregulated
Feature0103,Piptamine(antibiotic),C23 H41 N,331.32395,NA,1885549.985,204730.4694,1141147.785,209140.0551,984501.1659,2489370.413,1439464.543,374005.2208,103585989.5,97865835.24,101302611.3,515460.5351,Piptamine(antibiotic),23,41,1,0,0,0,0,1.7826086956521738,0,-1.6521739130434785,107.38695652173914,4,4,0.13636363636363635,0.13636363636363635,3,Lipid,21.494012713040465,20.37032296891935,0.9477208021078647,-0.07746599013144866,0.5581979308867864,0.7422328966069778,Downregulated
Feature0102,N-Acetylneuraminic acid,C11 H19 N O9,309.10604,Metabolic pathways;Other,85262336.79,23806922.76,19460753.69,64982773.66,99344259.89,100548498.7,13480119.92,102820965.2,63275857.09,26874085.74,57707782.84,66597.22103,N-Acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,25.0726403811512,24.92466329676985,0.9940980653759708,-0.008539917694254091,0.9108805567630567,0.959002548441105,Downregulated
Feature0101,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.1056,NA,37300454.31,4260954.427,3318654.558,102387549.4,32335235.77,41831364.42,4685212.17,12290117.57,91234839.44,4429185.106,95545658.81,75216.69912,2-Acetamido-2-deoxyhexitol,8,17,1,6,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,23.8805306443538,22.244805220824098,0.9315038075204394,-0.10236642869454557,0.2576216596810727,0.46673014968194343,Downregulated
Feature0100,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,Metabolic pathways;Microbial metabolism in diverse environments;Other,77246497.8,92057321.67,99947831.67,98128903.79,76136667.48,78474675.02,97608852.06,93929528.69,76708346.97,102304068.7,75963851.54,948813.0117,PYRIDOXAMINE-peak2,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,25.0621859057116,25.8134517363043,1.0299760696620437,0.04261081839785432,0.0738505740519245,0.20004184621831975,Upregulated
