FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0102,N-Acetylneuraminic acid,C11 H19 N O9,309.10604,Metabolic pathways;Other,N-Acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,25.53649359766113,24.557346661189566,0.9616569544786194,-0.05640575217582673,0.12284373236688222,0.23157703601594687,Downregulated
Feature0101,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.1056,NA,2-Acetamido-2-deoxyhexitol,8,17,1,6,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,24.2340027518039,22.687998793455435,0.9362051752580005,-0.09510335472703164,0.014867381478381911,0.05250632192998169,Downregulated
Feature0100,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE-peak2,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,25.4186623801421,26.607165811479533,1.046757119378002,0.06592673040819741,0.030970601142593104,0.08728078503821693,Upregulated
Feature0099,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11167,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak1",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,22.5367782903418,20.6215413963524,0.9150172722420497,-0.1281291183291938,0.5798015984961994,0.6825512488626145,Downregulated
Feature0098,PYRIDOXAMINE,C8 H12 N2 O2,168.0899,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE-peak1,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,25.254305006189,25.7350431610086,1.0190358893147837,0.02720486251911292,0.6231096637812634,0.7260101152646277,Upregulated
Feature0097,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,5-Aminolevulinic acid-peak2,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.898726672015435,21.740360600896064,1.0402720195392394,0.056960826372432334,0.21524663766599333,0.3596036641246236,Upregulated
Feature0096,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",C12 H22 N4 O6,318.15395,NA,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",12,22,4,6,0,0,0,1.8333333333333333,0.5,0.16666666666666652,55.55,4,-2,-3,-0.6,-6,Protein,23.8748129787506,26.393149462761965,1.1054808884263416,0.1446740840316845,0.0080083033496327425,0.032857597566875514,Upregulated
Feature0095,Methionine sulfoxide,C5 H11 N O3 S,165.046,Metabolic pathways;Other,Methionine sulfoxide,5,11,1,3,1,0,0,2.2,0.6,0,60.3,1,-2,-Inf,-1.6666666666666667,-4,Amino Sugar,25.739939580212067,24.072852152072333,0.9352334366230863,-0.09660158462003995,0.02619331659732231,0.07857994979196693,Downregulated
Feature0094,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04717,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP)-peak2,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,27.843648069986568,19.3623191095238,0.6953944777945593,-0.5240964843792514,0.029129844078620605,0.08378584018489844,Downregulated
Feature0093,MFCD00025555,C9 H18 N2 O3,202.13169,NA,MFCD00025555-peak2,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.933705611915165,20.9692180544542,0.8409988623766199,-0.2498242459464421,0.08371894718263742,0.17301915751078403,Downregulated
Feature0092,Cytarabine,C9 H13 N3 O5,243.08551,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytarabine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,26.110280041490665,22.4570136532827,0.860083216939737,-0.2174518410516075,0.030962843654219606,0.08728078503821693,Downregulated
Feature0091,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,1,6,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,24.9823269888949,24.526334999042767,0.9817474172820319,-0.02657619734003011,0.38710497127391086,0.5242829465311706,Downregulated
Feature0090,NP-019811,C6 H7 N O2,125.04764,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",NP-019811,6,7,1,2,0,0,0,1.1666666666666667,0.3333333333333333,0,60.3,4,2,0.3333333333333333,0.5,1,Phenol,27.000058901267998,22.468450721058268,0.8321630261333647,-0.26506190551819714,0.00547645868112396,0.02504806511530467,Downregulated
Feature0089,[Similar to: NP-017684; ΔMass: -74.2514 Da],C24 H45 N4 O14 P3,706.2146,NA,[Similar to: NP-017684; ΔMass: -74.2514 Da],24,45,4,14,0,3,0,1.875,0.5833333333333334,-0.833333333333333,84.04999999999998,6,-8,-5,-0.8,-15,Amino Sugar,27.2719063157638,19.541248300503767,0.716534006616489,-0.48089291864456246,0.009116133981728808,0.03569812017203673,Downregulated
Feature0088,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",C9 H15 N O7,249.08483,NA,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",9,15,1,7,0,0,0,1.6666666666666667,0.7777777777777778,0.22222222222222232,53.96666666666666,3,-4,-5,-0.3333333333333333,-5,Carbohydrate,24.9432743633134,26.006351261666,1.042619781303299,0.06021313711393783,0.0766943934307057,0.16475918083703517,Upregulated
Feature0087,6-hydroxypropylthymine,C8 H12 N2 O3,184.08481,NA,6-hydroxypropylthymine-peak2,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,21.407813550775533,24.479338024774467,1.1434767948961169,0.19342708876840115,0.3259751849112464,0.47122837611522145,Upregulated
Feature0086,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",C9 H13 N2 O9 P,324.03593,Metabolic pathways;Biosynthesis of cofactors;Other,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",9,13,2,9,0,1,0,1.4444444444444444,1,0.6666666666666665,41.3,5,-4,2.3333333333333335,-1.6666666666666667,-7,Other,26.267703356205534,20.03766883497917,0.7628253054047617,-0.3905753915403033,0.021410758540482834,0.06946048410226408,Downregulated
Feature0085,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",C19 H18 O6,342.11042,Biosynthesis of secondary metabolites;Other,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",19,18,0,6,0,0,0,0.9473684210526316,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,20.1129156635818,20.539576862219768,1.021213294271925,0.03028422414961702,0.4546547666993273,0.5904415918601431,Upregulated
Feature0084,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,C10 H21 N O5,235.14197,NA,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,10,21,1,5,0,0,0,2.1,0.5,-0.7999999999999998,83.1,1,-4,-1.25,-0.38461538461538464,-5,Protein,21.708665747686233,25.6156018285415,1.179971267062863,0.23875172961202046,0.07687290144337097,0.16475918083703517,Upregulated
Feature0083,Val-Leu,C11 H22 N2 O3,230.16303,NA,Val-Leu-peak2,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,22.9863223648445,21.003210852897467,0.913726455216689,-0.13016576851969747,0.47970193853513693,0.6167596352594618,Downregulated
Feature0082,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04714,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP)-peak1,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,25.975350939304835,19.710539379955133,0.7588170579874612,-0.3981759844072029,0.06238268301614932,0.14266203738939065,Downregulated
Feature0081,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,NA,6-hydroxypropylthymine-peak1,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,23.896617522540332,25.271129551424234,1.057519104014926,0.08068372577420584,0.45723216664561844,0.5905915485839238,Upregulated
Feature0080,NA,C16 H29 N O13,443.16399,NA,Feature0080,16,29,1,13,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.5294117647058824,-11,Carbohydrate,25.9382918619529,24.2127652282616,0.9334757029154122,-0.09931562330855061,0.017509355930021467,0.059278565704488195,Downregulated
Feature0079,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol-peak2",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,20.0509887842329,20.4749456688347,1.0211439390428056,0.03018624085510175,0.5749899518739775,0.6797550702238971,Upregulated
Feature0078,Cytidine,C9 H13 N3 O5,243.08548,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytidine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,24.684471995856534,23.092119275938565,0.9354917245065945,-0.09620320365123783,0.3639384546311079,0.5033677050562566,Downregulated
Feature0077,NP-016455,C11 H18 N2 O4,242.12666,NA,NP-016455,11,18,2,4,0,0,0,1.6363636363636365,0.3636363636363637,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,28.059816366565368,21.140616449329965,0.753412501819507,-0.40848812191084305,1.1058575589700775e-4,0.005080206514066914,Downregulated
Feature0076,Pinolenic acid,C18 H30 O2,278.2246,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,Pinolenic acid,18,30,0,2,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666668,4,2,0.125,0.17647058823529413,2,Lipid,22.058664187789933,23.469668492786134,1.063965990550653,0.08945203613225275,0.004248641327039206,0.021443793215456378,Upregulated
Feature0075,NP-007065,C8 H10 O3,154.06301,Microbial metabolism in diverse environments;Other,NP-007065,8,10,0,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,19.674593056644365,22.727189266229,1.1551542235611187,0.20808547736724806,0.01217971652327682,0.04530854546658977,Upregulated
Feature0074,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",C10 H15 N O8,277.07982,NA,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",10,15,1,8,0,0,0,1.5,0.8,0.3999999999999999,48.9,4,-4,-5,-0.2,-5,Carbohydrate,25.051522334037333,24.455270091564532,0.9761989617029111,-0.03475287762294195,0.22816513724350965,0.37226943444993676,Downregulated
Feature0073,"1-(2-Furyl)-1,2-ethanediol",C6 H8 O3,128.04731,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,"1-(2-Furyl)-1,2-ethanediol",6,8,0,3,0,0,0,1.3333333333333333,0.5,-0.33333333333333304,69.79999999999998,3,0,0,0.3333333333333333,0,Phenol,20.572561619377932,26.987365745749834,1.3118135818501864,0.3915627171748686,4.0425933358374794e-5,0.0037596118023288556,Upregulated
Feature0072,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,9,8,0,4,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,20.1398876945499,28.441202704245665,1.4121827855049165,0.4979268355457371,0.002091401028198977,0.016005731105025064,Upregulated
Feature0071,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.0423,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol-peak1",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,20.052183959954032,20.835915877546835,1.0390846163768488,0.055313142843275195,0.26771713349057247,0.41496155691038733,Upregulated
Feature0070,Pyridoxine,C8 H11 N O3,169.07393,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Pyridoxine,8,11,1,3,0,0,0,1.375,0.375,-0.25,67.425,4,1,0,0.2727272727272727,0,Phenol,23.7955615102643,23.392485440457932,0.9830608716826246,-0.024647343066483588,0.8764231449674281,0.9123957367384793,Downregulated
Feature0069,Leu-ala,C9 H18 N2 O3,202.1317,NA,Leu-ala,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.042012474312067,21.997652271086068,0.9149671765036177,-0.1282081057473361,0.49666052124412396,0.6196055665015718,Downregulated
Feature0068,AC-LYS-OH,C8 H16 N2 O3,188.1161,Metabolic pathways;Other,AC-LYS-OH,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,23.5292221448698,26.221683407181768,1.1144305258259046,0.15630668104758125,0.00842117853599208,0.03405085234118537,Upregulated
Feature0067,Glycyl-L-leucine,C8 H16 N2 O3,188.11613,Metabolic pathways;Other,Glycyl-L-leucine,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.6761342553636,23.306680206395967,0.9445028935733737,-0.08237287843511265,0.5264316718474187,0.6470239490988098,Downregulated
Feature0066,Val-Leu,C11 H22 N2 O3,230.16305,NA,Val-Leu-peak1,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,24.6924617229881,22.6553343146652,0.9175000276936187,-0.12421989338552197,0.19182637326510382,0.3283408474905765,Downregulated
Feature0065,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Ne-Acetyllysine-peak2,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.780866889254533,21.937090904020867,0.8852430789470572,-0.17585443557960426,0.22665316643425898,0.371977843736225,Downregulated
Feature0064,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak2",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.686168289350398,26.1732751649364,1.060240490065343,0.08439154259282458,0.026568958405171386,0.07859963014631992,Upregulated
Feature0063,Furan,C4 H4 O,68.02622,Other,Furan-peak2,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,23.58762651291263,26.178020256698634,1.1098200254429134,0.15032574013135608,0.0020597484419046168,0.016005731105025064,Upregulated
Feature0062,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,21.441254959253335,23.263012338670233,1.0849650537190543,0.117648574800481,0.5565807062178161,0.6625567644533237,Upregulated
Feature0061,Leu-Leu,C12 H24 N2 O3,244.17869,Microbial metabolism in diverse environments;Other,Leu-Leu-peak2,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,24.1959147670525,22.930279943354133,0.9476922101981539,-0.07750951563864385,0.3217593015771285,0.46755648510426484,Downregulated
Feature0060,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],C16 H27 N O14,457.14331,NA,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],16,27,1,14,0,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,Carbohydrate,24.37432663077893,26.206698636117398,1.0751763128924603,0.10457325970158411,0.06164765988143286,0.14214625708198156,Upregulated
Feature0059,Leu-Leu,C12 H24 N2 O3,244.17868000000001,Microbial metabolism in diverse environments;Other,Leu-Leu-peak1,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,22.513563226513632,22.16442056640397,0.9844918968802554,-0.02254876319301818,0.8613203823514017,0.9108498021077915,Downregulated
Feature0058,NA,C35 H63 N O3,545.48103,NA,Feature0058,35,63,1,3,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142856,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,22.637166783588434,24.552054756021832,1.084590443262611,0.11715036338906636,0.628014278959886,0.7260101152646277,Upregulated
Feature0057,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak1",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.700679887921233,24.450898635073866,0.9898876770201976,-0.01466326363391111,0.8934223419784624,0.9232030867110779,Downregulated
Feature0056,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.1089033357403,25.043984342067265,1.0387857130332738,0.05489807712107721,0.6635327055501794,0.758711577247951,Upregulated
Feature0055,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,5-Aminolevulinic acid-peak1,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.803765987139002,21.559433149559233,1.0363235753991555,0.05147453172862364,0.35212189728844673,0.4941623337149449,Upregulated
Feature0054,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,2,4,1,0,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,21.143057162053633,26.013940531154866,1.2303774393536246,0.29910095487608784,1.677806732747333e-4,0.005080206514066914,Upregulated
Feature0053,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",C18 H30 O15,486.15849,Metabolic pathways;ABC transporters;Other,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",18,30,0,15,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,4,-11,-3.6666666666666665,-0.3333333333333333,-11,Carbohydrate,26.3280427640544,21.323397507801868,0.8099119899985365,-0.3041629504594406,3.3531122282693364e-4,0.005197323953817471,Downregulated
Feature0052,Pyrone,C5 H4 O2,96.02111,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone-peak1,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,25.321898286104066,22.02249939363003,0.8697017555636952,-0.20140734856673445,3.553790095513751e-4,0.005217341464610261,Downregulated
Feature0051,D-lysopine,C9 H18 N2 O4,218.12665,Other,D-lysopine-peak2,9,18,2,4,0,0,0,2,0.4444444444444444,-0.44444444444444464,72.96666666666667,2,-2,-1.3333333333333333,-0.4,-4,Protein,23.582080182841533,23.097052585246534,0.9794323658543105,-0.02998222344147508,0.8816542420395335,0.9144294926729732,Downregulated
Feature0050,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,322.25072,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",20,34,0,3,0,0,0,1.7,0.15,-1.4000000000000004,100.20000000000002,4,1,0.0588235294117647,0.13513513513513514,1,Lipid,20.754034323256068,22.312947800950035,1.0751137563624011,0.10448931754233087,0.11585457019532198,0.22363207926275455,Upregulated
Feature0049,"Octahydro-1,6,7,8-indolizinetetrol",C8 H15 N O4,189.10013,NA,"Octahydro-1,6,7,8-indolizinetetrol",8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.069787970276433,24.878419363221532,1.2395955253770858,0.30986945228592777,0.07736004548262225,0.16475918083703517,Upregulated
Feature0048,MFCD00025556,C8 H14 N2 O5,218.0903,NA,MFCD00025556,8,14,2,5,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,23.489449547320135,23.722703237582532,1.0099301471408473,0.014255510938889795,0.8345833743274955,0.8955721593745047,Upregulated
Feature0047,Butyl glyoxylate,C6 H10 O3,130.06295,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Butyl glyoxylate,6,10,0,3,0,0,0,1.6666666666666667,0.5,-0.666666666666667,79.30000000000001,2,-1,-0.3333333333333333,0.1111111111111111,-1,Protein,19.421711449371735,26.7769964313423,1.3787145639118483,0.4633238057618011,3.7400297237349543e-4,0.005217341464610261,Upregulated
Feature0046,MFCD00025555,C9 H18 N2 O3,202.1317,NA,MFCD00025555-peak1,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,22.9968722549038,21.952649361078702,0.9545928297443828,-0.06704259500580532,0.5580675256148067,0.6625567644533237,Downregulated
Feature0045,"(2E)-Penta-2,4-dienoic acid",C5 H6 O2,98.03676,Microbial metabolism in diverse environments;Other,"(2E)-Penta-2,4-dienoic acid",5,6,0,2,0,0,0,1.2,0.4,-0.4000000000000003,71.7,3,1,0.3333333333333333,0.5,1,Phenol,23.066385950433634,25.617446265454266,1.1105964462964635,0.15133468469195535,0.012979047131851036,0.047646765128768934,Upregulated
Feature0044,Galactosamine,C6 H13 N O5,179.07942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Galactosamine,6,13,1,5,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,21.46025250832937,25.0459881690443,1.1670873005489195,0.22291248166076005,0.0025458296202432525,0.017192919083286202,Upregulated
Feature0043,Hypoxanthine,C5 H4 N4 O,136.0385,Metabolic pathways;Other,Hypoxanthine-peak2,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.045145455963,21.370655145208467,0.8205235475202802,-0.28538335785372054,0.1224264962401063,0.23157703601594687,Downregulated
Feature0042,NA,C18 H34 N2 O12,470.21126,NA,Feature0042,18,34,2,12,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,3,-9,-2.75,-0.5,-11,Amino Sugar,25.71969903166813,22.28357234595307,0.8664009760967952,-0.2068932265842286,2.8010779653117704e-4,0.005197323953817471,Downregulated
Feature0041,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Ne-Acetyllysine-peak1,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,23.232207119895232,21.69341178321587,0.9337645653407767,-0.09886925290943079,0.4858709786463573,0.6189863152617977,Downregulated
Feature0040,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,C14 H27 N O11,385.15849,NA,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,14,27,1,11,0,0,0,1.9285714285714288,0.7857142857142857,-0.14285714285714324,64.37142857142858,2,-9,-5,-0.6,-10,Carbohydrate,26.526448809903332,21.07146411683067,0.7943567670077228,-0.33214098878949677,0.003551397746468723,0.02004427441214422,Downregulated
Feature0039,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",C14 H23 N O11,381.12725,NA,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",14,23,1,11,0,0,0,1.6428571428571428,0.7857142857142857,0.1428571428571428,56.22857142857143,4,-7,-4,-0.3333333333333333,-8,Carbohydrate,26.1448794987592,24.136174386106166,0.9231702286962783,-0.11533139560586719,0.0067922904708153636,0.02915460063626902,Downregulated
