FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,control_means,treatment_means,ratio,log2FC,pval,pval.adj,Comment
Feature0102,N-Acetylneuraminic acid,C11 H19 N O9,309.10604,Metabolic pathways;Other,N-Acetylneuraminic acid,11,19,1,9,0,0,0,1.7272727272727273,0.8181818181818182,0.18181818181818168,55.11818181818182,3,-6,-7,-0.4545454545454546,-7,Carbohydrate,25.53649359766113,25.3107506189522,0.991159985303166,-0.012810150114633857,0.8639986445909231,0.9307166866442763,Downregulated
Feature0101,2-Acetamido-2-deoxyhexitol,C8 H17 N O6,223.1056,NA,2-Acetamido-2-deoxyhexitol,8,17,1,6,0,0,0,2.125,0.75,-0.25,67.425,1,-5,-6,-0.75,-6,Carbohydrate,24.2340027518039,22.6662419321469,0.9353073928515461,-0.09648750394089511,0.26956403481483016,0.47582915116276037,Downregulated
Feature0100,PYRIDOXAMINE,C8 H12 N2 O2,168.08991,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE-peak2,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,25.4186623801421,26.2935225624272,1.0344180259842695,0.04881932118454662,0.0627602430229077,0.19246199199963568,Upregulated
Feature0099,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11167,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione-peak1",11,14,4,2,0,0,0,1.2727272727272727,0.18181818181818185,0.18181818181818168,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,22.5367782903418,19.5619663151063,0.8680018973026697,-0.20422989873124694,0.40907612330026205,0.6305648530429454,Downregulated
Feature0098,PYRIDOXAMINE,C8 H12 N2 O2,168.0899,Metabolic pathways;Microbial metabolism in diverse environments;Other,PYRIDOXAMINE-peak1,8,12,2,2,0,0,0,1.5,0.25,-0.25,67.425,4,2,0,0.2,0,Lipid,25.254305006189,26.40600224646085,1.0456039966251143,0.06433656068765663,0.036727728856547216,0.148291789981839,Upregulated
Feature0097,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,5-Aminolevulinic acid-peak2,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.898726672015435,20.7031274184365,0.9906406138207046,-0.013566325765818489,0.7108455778104077,0.8319487384797188,Downregulated
Feature0096,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",C12 H22 N4 O6,318.15395,NA,"[Similar to: 1,3-dimethyl 2,4-bis(4-hydroxyphenyl)cyclobutane-1,3-dicarboxylate; ΔMass: -37.9720 Da]",12,22,4,6,0,0,0,1.8333333333333333,0.5,0.16666666666666652,55.55,4,-2,-3,-0.6,-6,Protein,23.8748129787506,26.272316298085848,1.1004197738205994,0.13805396928203345,0.004768656639489983,0.03411423595942834,Upregulated
Feature0095,Methionine sulfoxide,C5 H11 N O3 S,165.046,Metabolic pathways;Other,Methionine sulfoxide,5,11,1,3,1,0,0,2.2,0.6,0,60.3,1,-2,-Inf,-1.6666666666666667,-4,Amino Sugar,25.739939580212067,22.8629226353994,0.8882275175570181,-0.17099882776147343,0.031073268142504388,0.13223040883207168,Downregulated
Feature0094,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04717,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP)-peak2,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,27.843648069986568,19.37683181666825,0.6959156992633831,-0.5230155411419279,0.022064284878626533,0.1061368186402897,Downregulated
Feature0093,MFCD00025555,C9 H18 N2 O3,202.13169,NA,MFCD00025555-peak2,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.933705611915165,24.5192016278204,0.9833757568751961,-0.024185305995918758,0.8345745803884965,0.9142351548665963,Downregulated
Feature0092,Cytarabine,C9 H13 N3 O5,243.08551,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytarabine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,26.110280041490665,21.509124959214702,0.8237799412735338,-0.27966909732591055,0.13745019604887668,0.30435400553679837,Downregulated
Feature0091,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,1,6,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,24.9823269888949,23.979927099938003,0.9598756397111252,-0.05908059071384594,0.005584609842739238,0.03800258892985969,Downregulated
Feature0090,NP-019811,C6 H7 N O2,125.04764,"Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",NP-019811,6,7,1,2,0,0,0,1.1666666666666667,0.3333333333333333,0,60.3,4,2,0.3333333333333333,0.5,1,Phenol,27.000058901267998,21.706519897875047,0.8039434275773246,-0.314834110429935,0.010639822740425298,0.06184396967872204,Downregulated
Feature0089,[Similar to: NP-017684; ΔMass: -74.2514 Da],C24 H45 N4 O14 P3,706.2146,NA,[Similar to: NP-017684; ΔMass: -74.2514 Da],24,45,4,14,0,3,0,1.875,0.5833333333333334,-0.833333333333333,84.04999999999998,6,-8,-5,-0.8,-15,Amino Sugar,27.2719063157638,20.42393939375345,0.7489003209851867,-0.41715438687126827,0.0527430523172563,0.17729291080137963,Downregulated
Feature0088,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",C9 H15 N O7,249.08483,NA,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",9,15,1,7,0,0,0,1.6666666666666667,0.7777777777777778,0.22222222222222232,53.96666666666666,3,-4,-5,-0.3333333333333333,-5,Carbohydrate,24.9432743633134,25.8148264568539,1.034941366592286,0.0495490358186371,0.1827001389673079,0.36937202008607906,Upregulated
Feature0087,6-hydroxypropylthymine,C8 H12 N2 O3,184.08481,NA,6-hydroxypropylthymine-peak2,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,21.407813550775533,23.60512447507375,1.1026406045197743,0.1409626344762761,0.578444245784789,0.7471571508053525,Upregulated
Feature0086,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",C9 H13 N2 O9 P,324.03593,Metabolic pathways;Biosynthesis of cofactors;Other,"1,4-Anhydro-1-(2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-5-O-phosphonopentitol",9,13,2,9,0,1,0,1.4444444444444444,1,0.6666666666666665,41.3,5,-4,2.3333333333333335,-1.6666666666666667,-7,Other,26.267703356205534,23.152413281438598,0.8814022667866404,-0.18212748795020764,0.18412984889528705,0.36958437296248264,Downregulated
Feature0085,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",C19 H18 O6,342.11042,Biosynthesis of secondary metabolites;Other,"1-Ethoxy-4-methoxy-2,3,6a,9a-tetrahydrocyclopenta[c]furo[3',2':4,5]furo[2,3-h]chromen-11(1H)-one",19,18,0,6,0,0,0,0.9473684210526316,0.3157894736842105,-0.3157894736842106,69.3,11,5,0.38461538461538464,0.5,5,Phenol,20.1129156635818,20.26228839454285,1.007426706970761,0.010674882588340305,0.8593137289372907,0.9306318666653927,Upregulated
Feature0084,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,C10 H21 N O5,235.14197,NA,4-Aminobutyl 6-deoxy-alpha-L-galactopyranoside,10,21,1,5,0,0,0,2.1,0.5,-0.7999999999999998,83.1,1,-4,-1.25,-0.38461538461538464,-5,Protein,21.708665747686233,23.7035226392361,1.0918921924882685,0.12683041940744202,0.0011224201620066766,0.014912153580945846,Upregulated
Feature0083,Val-Leu,C11 H22 N2 O3,230.16303,NA,Val-Leu-peak2,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,22.9863223648445,23.85747826650005,1.0378988812489598,0.053665893958906585,0.7488359153844737,0.8562509032470007,Upregulated
Feature0082,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04714,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP)-peak1,10,13,4,8,0,1,0,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,25.975350939304835,19.85935991917635,0.7645463564892969,-0.38732411619248397,0.056412017195978596,0.18516415056091798,Downregulated
Feature0081,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,NA,6-hydroxypropylthymine-peak1,8,12,2,3,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,23.896617522540332,26.3749813153091,1.103711907780717,0.14236364724707826,0.15028942115776459,0.3213468594795716,Upregulated
Feature0080,NA,C16 H29 N O13,443.16399,NA,Feature0080,16,29,1,13,0,0,0,1.8125,0.8125,0,60.3,3,-10,-5.5,-0.5294117647058824,-11,Carbohydrate,25.9382918619529,20.3871677665245,0.7859872914927384,-0.34742210892845066,0.012137384983492991,0.06910878388560296,Downregulated
Feature0079,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol-peak2",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,20.0509887842329,20.38327880697515,1.0165722511901032,0.023712755988701914,0.5124482292757996,0.7088009403870578,Upregulated
Feature0078,Cytidine,C9 H13 N3 O5,243.08548,Metabolic pathways;ABC transporters;Cyanoamino acid metabolism;Other,Cytidine,9,13,3,5,0,0,0,1.4444444444444444,0.5555555555555556,0.6666666666666665,41.3,5,0,-3,-0.14285714285714285,-3,Phenol,24.684471995856534,21.076509779396602,0.8538367676219466,-0.227967806132052,0.1854547417228163,0.3695848067190411,Downregulated
Feature0077,NP-016455,C11 H18 N2 O4,242.12666,NA,NP-016455,11,18,2,4,0,0,0,1.6363636363636365,0.3636363636363637,-0.3636363636363633,70.66363636363636,4,0,-0.4,0,-2,Protein,28.059816366565368,21.863486408923,0.7791742512960421,-0.35998209218642685,0.0031996603025742226,0.027188230121214043,Downregulated
Feature0076,Pinolenic acid,C18 H30 O2,278.2246,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Other,Pinolenic acid,18,30,0,2,0,0,0,1.6666666666666667,0.1111111111111111,-1.4444444444444446,101.46666666666668,4,2,0.125,0.17647058823529413,2,Lipid,22.058664187789933,26.0619337399353,1.1814828639696724,0.24059870485534365,0.19998463687670992,0.38479802543863495,Upregulated
Feature0075,NP-007065,C8 H10 O3,154.06301,Microbial metabolism in diverse environments;Other,NP-007065,8,10,0,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.38461538461538464,1,Phenol,19.674593056644365,23.2996856280122,1.184252480390876,0.24397669361562768,0.12772676557038554,0.2876846482366287,Upregulated
Feature0074,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",C10 H15 N O8,277.07982,NA,"Propane, 1,3-diacetoxy-2-acetoxymethyl-2-nitro-",10,15,1,8,0,0,0,1.5,0.8,0.3999999999999999,48.9,4,-4,-5,-0.2,-5,Carbohydrate,25.051522334037333,24.2926642405338,0.9697081046259421,-0.04437755313717036,0.0037470873547488163,0.029039926999303328,Downregulated
Feature0073,"1-(2-Furyl)-1,2-ethanediol",C6 H8 O3,128.04731,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,"1-(2-Furyl)-1,2-ethanediol",6,8,0,3,0,0,0,1.3333333333333333,0.5,-0.33333333333333304,69.79999999999998,3,0,0,0.3333333333333333,0,Phenol,20.572561619377932,26.0448591915818,1.2659998143862328,0.34027719324644295,4.25269167766239e-4,0.008361867670461279,Upregulated
Feature0072,Caffeic acid,C9 H8 O4,180.04228,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Caffeic acid,9,8,0,4,0,0,0,0.8888888888888888,0.4444444444444444,0,60.3,6,2,0.4,0.5714285714285714,2,Phenol,20.1398876945499,23.308666118196747,1.1573384356311163,0.21081080740986718,0.26053530883675996,0.4659573792657438,Upregulated
Feature0071,"6-Methoxy-1,2,4-benzenetriol",C7 H8 O4,156.0423,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other","6-Methoxy-1,2,4-benzenetriol-peak1",7,8,0,4,0,0,0,1.1428571428571428,0.5714285714285714,0,60.3,4,0,0,0.4,0,Phenol,20.052183959954032,20.59400086928705,1.027020344039087,0.03846475999457354,0.4936219835082094,0.7009891530286573,Upregulated
Feature0070,Pyridoxine,C8 H11 N O3,169.07393,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Pyridoxine,8,11,1,3,0,0,0,1.375,0.375,-0.25,67.425,4,1,0,0.2727272727272727,0,Phenol,23.7955615102643,21.578695207922,0.9068369829648253,-0.14108486608043083,0.4559427867281806,0.6766384973253319,Downregulated
Feature0069,Leu-ala,C9 H18 N2 O3,202.1317,NA,Leu-ala,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,24.042012474312067,25.436106786105398,1.0579857577764284,0.08132020654114787,0.37359751331355956,0.5928566107844295,Upregulated
Feature0068,AC-LYS-OH,C8 H16 N2 O3,188.1161,Metabolic pathways;Other,AC-LYS-OH,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,23.5292221448698,25.28124757504825,1.0744616808575822,0.10361403202347468,0.004970331209970084,0.034668060189541335,Upregulated
Feature0067,Glycyl-L-leucine,C8 H16 N2 O3,188.11613,Metabolic pathways;Other,Glycyl-L-leucine,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.6761342553636,25.628111112746247,1.0385788490016716,0.05461074988061932,0.26287768263519706,0.4671520602243311,Upregulated
Feature0066,Val-Leu,C11 H22 N2 O3,230.16305,NA,Val-Leu-peak1,11,22,2,3,0,0,0,2,0.2727272727272727,-0.9090909090909092,86.2090909090909,2,-1,-0.5,-0.2,-3,Lipid,24.6924617229881,25.454944179785798,1.0308791592086521,0.043875228314199294,0.47786237966013434,0.6943937704436327,Upregulated
Feature0065,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Ne-Acetyllysine-peak2,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,24.780866889254533,24.64062706693815,0.9943408024044069,-0.008187686087259408,0.8822384637371005,0.9406859326644141,Downregulated
Feature0064,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak2",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.686168289350398,25.9299276562131,1.0503828440398042,0.07091525791919598,0.007953505937060977,0.051605305963721225,Upregulated
Feature0063,Furan,C4 H4 O,68.02622,Other,Furan-peak2,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,23.58762651291263,25.9067333599296,1.0983187878503764,0.135296858440775,0.00121510337347326,0.015409720054501797,Upregulated
Feature0062,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak2,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,21.441254959253335,21.4733069186947,1.0014948732946032,0.0021550359370579772,0.9793056307208878,0.9823413108286452,Upregulated
Feature0061,Leu-Leu,C12 H24 N2 O3,244.17869,Microbial metabolism in diverse environments;Other,Leu-Leu-peak2,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,24.1959147670525,25.7120688148906,1.0626615716923686,0.08768221156352624,0.3784908066874267,0.5932524441898429,Upregulated
Feature0060,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],C16 H27 N O14,457.14331,NA,[Similar to: (3S)-N-Phenyl-3-[5-(trifluoromethyl)-1H-benzimidazol-2-yl]-1-pyrrolidinecarboxamide; ΔMass: 83.0079 Da],16,27,1,14,0,0,0,1.6875,0.875,0.25,53.175,4,-10,-11,-0.5,-11,Carbohydrate,24.37432663077893,23.2164253809282,0.9524950466369569,-0.07021650486500315,0.013009084089713267,0.07259068922060002,Downregulated
Feature0059,Leu-Leu,C12 H24 N2 O3,244.17868000000001,Microbial metabolism in diverse environments;Other,Leu-Leu-peak1,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,22.513563226513632,22.15500217694225,0.9840735539743831,-0.0231619419364697,0.9365318194072685,0.974971558263537,Downregulated
Feature0058,NA,C35 H63 N O3,545.48103,NA,Feature0058,35,63,1,3,0,0,0,1.8,0.08571428571428572,-1.5428571428571427,104.27142857142856,5,2,0.03225806451612903,0.07692307692307693,1,Lipid,22.637166783588434,22.496862522541548,0.993802039699217,-0.008969591980094714,0.9758939767263848,0.9823413108286452,Downregulated
Feature0057,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione-peak1",9,14,2,3,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909093,-1,Protein,24.700679887921233,26.08143135359975,1.0558993303805257,0.07847229446534836,0.009003953330878896,0.0550980725516032,Upregulated
Feature0056,4-Penten-1-amine,C5 H11 N,85.08916,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",4-Penten-1-amine-peak1,5,11,1,0,0,0,0,2.2,0,-1.5999999999999996,105.89999999999998,1,1,0,0,0,Lipid,24.1089033357403,23.9237707954667,0.9923209887361758,-0.011121226340245706,0.9345696140852902,0.974971558263537,Downregulated
Feature0055,5-Aminolevulinic acid,C5 H9 N O3,131.05823,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of cofactors;D-Amino acid metabolism;Other,5-Aminolevulinic acid-peak1,5,9,1,3,0,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar,20.803765987139002,20.83116196338775,1.0013168758130468,0.0018986003686900857,0.9709953376627143,0.9823413108286452,Upregulated
Feature0054,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,2,4,1,0,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,21.143057162053633,25.7918105639288,1.2198713916461659,0.2867290556450261,2.1899402984062135e-4,0.008361867670461279,Upregulated
Feature0053,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",C18 H30 O15,486.15849,Metabolic pathways;ABC transporters;Other,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",18,30,0,15,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,4,-11,-3.6666666666666665,-0.3333333333333333,-11,Carbohydrate,26.3280427640544,20.725990188738898,0.7872210773311275,-0.3451592464739166,0.04836987567482486,0.1686899414159517,Downregulated
Feature0052,Pyrone,C5 H4 O2,96.02111,Metabolic pathways;Microbial metabolism in diverse environments;Other,Pyrone-peak1,5,4,0,2,0,0,0,0.8,0.4,0,60.3,4,2,0.6666666666666666,0.75,2,Condensed HC,25.321898286104066,20.920989202951603,0.8262014548266488,-0.27543449430438743,0.05597028305091788,0.18516415056091798,Downregulated
Feature0051,D-lysopine,C9 H18 N2 O4,218.12665,Other,D-lysopine-peak2,9,18,2,4,0,0,0,2,0.4444444444444444,-0.44444444444444464,72.96666666666667,2,-2,-1.3333333333333333,-0.4,-4,Protein,23.582080182841533,25.39103947949465,1.0767090639429395,0.10662847392183211,0.5747822492574609,0.7458802211294493,Upregulated
Feature0050,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",C20 H34 O3,322.25072,Metabolic pathways;Biosynthesis of secondary metabolites;Other,"(1R,4aS,5R,8aS)-5-(5-hydroxy-3-methylpentyl)-1,4a-dimethyl-6-methylidene-decahydronaphthalene-1-carboxylic acid",20,34,0,3,0,0,0,1.7,0.15,-1.4000000000000004,100.20000000000002,4,1,0.0588235294117647,0.13513513513513514,1,Lipid,20.754034323256068,28.3296097581302,1.3650170042546992,0.4489189231606065,0.05817640287536518,0.1865657057727228,Upregulated
Feature0049,"Octahydro-1,6,7,8-indolizinetetrol",C8 H15 N O4,189.10013,NA,"Octahydro-1,6,7,8-indolizinetetrol",8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,20.069787970276433,27.75408257440035,1.3828787137913185,0.46767462960128614,0.06277434147658367,0.19246199199963568,Upregulated
Feature0048,MFCD00025556,C8 H14 N2 O5,218.0903,NA,MFCD00025556,8,14,2,5,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,23.489449547320135,24.1911815111035,1.0298743468794238,0.04246832751310665,0.746441019404088,0.8562509032470007,Upregulated
Feature0047,Butyl glyoxylate,C6 H10 O3,130.06295,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Butyl glyoxylate,6,10,0,3,0,0,0,1.6666666666666667,0.5,-0.666666666666667,79.30000000000001,2,-1,-0.3333333333333333,0.1111111111111111,-1,Protein,19.421711449371735,26.04820384383995,1.341189931265433,0.42351355751964526,2.3215698913420062e-4,0.008361867670461279,Upregulated
Feature0046,MFCD00025555,C9 H18 N2 O3,202.1317,NA,MFCD00025555-peak1,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,22.9968722549038,21.53517727061385,0.9364394006242193,-0.09474245786447869,0.5649389189866295,0.7434809358361776,Downregulated
Feature0045,"(2E)-Penta-2,4-dienoic acid",C5 H6 O2,98.03676,Microbial metabolism in diverse environments;Other,"(2E)-Penta-2,4-dienoic acid",5,6,0,2,0,0,0,1.2,0.4,-0.4000000000000003,71.7,3,1,0.3333333333333333,0.5,1,Phenol,23.066385950433634,25.9636411749212,1.1256050787805838,0.17070074320647904,0.0158912819255821,0.0869346599458315,Upregulated
Feature0044,Galactosamine,C6 H13 N O5,179.07942,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Galactosamine,6,13,1,5,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,21.46025250832937,25.92183795158065,1.2078999509218078,0.27250096270391394,8.52081423002162e-4,0.013207262056533511,Upregulated
Feature0043,Hypoxanthine,C5 H4 N4 O,136.0385,Metabolic pathways;Other,Hypoxanthine-peak2,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,26.045145455963,23.6756056955656,0.909021826566344,-0.1376131594328004,0.3207208945900606,0.5263595858272171,Downregulated
Feature0042,NA,C18 H34 N2 O12,470.21126,NA,Feature0042,18,34,2,12,0,0,0,1.8888888888888888,0.6666666666666666,-0.22222222222222232,66.63333333333333,3,-9,-2.75,-0.5,-11,Amino Sugar,25.71969903166813,21.0700799563212,0.8192195379260873,-0.28767797167231635,0.0499382795941399,0.1699119513020126,Downregulated
Feature0041,Ne-Acetyllysine,C8 H16 N2 O3,188.11612,Metabolic pathways;Other,Ne-Acetyllysine-peak1,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,23.232207119895232,21.53136071636855,0.9267892889061695,-0.10968672411066041,0.69180042455647,0.8305134768967425,Downregulated
Feature0040,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,C14 H27 N O11,385.15849,NA,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,14,27,1,11,0,0,0,1.9285714285714288,0.7857142857142857,-0.14285714285714324,64.37142857142858,2,-9,-5,-0.6,-10,Carbohydrate,26.526448809903332,20.43118914368135,0.7702195378694494,-0.3766583749855795,7.515166947345847e-5,0.007336124439433747,Downregulated
Feature0039,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",C14 H23 N O11,381.12725,NA,"(6R)-5-Acetamido-3,5-dideoxy-6-[(1R,2R)-1,2-dihydroxy-3-(lactoyloxy)propyl]-alpha-L-threo-hex-2-ulopyranosonic acid",14,23,1,11,0,0,0,1.6428571428571428,0.7857142857142857,0.1428571428571428,56.22857142857143,4,-7,-4,-0.3333333333333333,-8,Carbohydrate,26.1448794987592,20.4848880938908,0.7835143434056747,-0.35196840925035483,0.0013907752042463576,0.01687070791237973,Downregulated
