FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,Area: B,Area: 60,Area: 59,Area: 58,Area: 57,Area: 56,Area: 55,Area: 54,Area: 53,Area: 52,Area: 51,Area: 50,Area: 49,Area: 48,Area: 47,Area: 46,Area: 45,Area: 44,Area: 43,Area: 42,Area: 41,Area: 40,Area: 39,Area: 38,Area: 37,Area: 36,Area: 35,Area: 34,Area: 33,Area: 32,Area: 31,Area: 30,Area: 29,Area: 28,Area: 27,Area: 26,Area: 25,Area: 24,Area: 23,Area: 22,Area: 21,Area: 20,Area: 19,Area: 18,Area: 17,Area: 16,Area: 15,Area: 14,Area: 13,Area: 12,Area: 11,Area: 10,Area: 9,Area: 8,Area: 7,Area: 6,Area: 5,Area: 4,Area: 3,Area: 2,Area: 1,Gap Status: B,Gap Status: 60,Gap Status: 59,Gap Status: 58,Gap Status: 57,Gap Status: 56,Gap Status: 55,Gap Status: 54,Gap Status: 53,Gap Status: 52,Gap Status: 51,Gap Status: 50,Gap Status: 49,Gap Status: 48,Gap Status: 47,Gap Status: 46,Gap Status: 45,Gap Status: 44,Gap Status: 43,Gap Status: 42,Gap Status: 41,Gap Status: 40,Gap Status: 39,Gap Status: 38,Gap Status: 37,Gap Status: 36,Gap Status: 35,Gap Status: 34,Gap Status: 33,Gap Status: 32,Gap Status: 31,Gap Status: 30,Gap Status: 29,Gap Status: 28,Gap Status: 27,Gap Status: 26,Gap Status: 25,Gap Status: 24,Gap Status: 23,Gap Status: 22,Gap Status: 21,Gap Status: 20,Gap Status: 19,Gap Status: 18,Gap Status: 17,Gap Status: 16,Gap Status: 15,Gap Status: 14,Gap Status: 13,Gap Status: 12,Gap Status: 11,Gap Status: 10,Gap Status: 9,Gap Status: 8,Gap Status: 7,Gap Status: 6,Gap Status: 5,Gap Status: 4,Gap Status: 3,Gap Status: 2,Gap Status: 1,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature1112,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,NA,52571.49033,847184411.6,1660238378,733965324.3,1392616385,1738538202,1006288217,806338899.4,910223450.9,1750638765,805112517.2,1390292742,1097306901,755156649.3,753217506.6,858520273.3,874362753.5,977132465.5,511200979.6,403698800.9,965983459.6,951868960,917863561.3,1473271750,1031371484,1028680770,1399570255,584358198.4,1503720240,978837236.2,652392501.9,646081502.3,1297628438,907124571.5,1561673117,1246713321,1067568223,887837490.9,95052084.52,455976527.5,736386452.3,677988533,1504307415,1186651521,738050627.3,942561506.1,1494499600,1055719849,1199840314,662825422.5,870718536.6,1491260364,473251418.2,1359701929,813601016.2,999832888.9,821160542,1646160136,1004214537,1055352449,554488247.1,Full gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,No gap,Missing ions,Missing ions,L-alpha-Glycerylphosphorylcholine-peak2,8,20,6,1,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate
Feature1111,L-Glutamic acid,C5 H9 N O4,147.05318,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various antibiotics;Other,Superpathway of L-lysine degradation;Superpathway of chorismate metabolism;Superpathway of branched chain amino acid biosynthesis;Superpathway of aromatic amino acid biosynthesis;Anaerobic aromatic compound degradation (Thauera aromatica);Superpathway of butirocin biosynthesis;Superpathway of L-threonine metabolism;Superpathway of L-isoleucine biosynthesis I;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Superpathway of indole-3-acetate conjugate biosynthesis;Superpathway of 4-hydroxybenzoate biosynthesis (yeast);Superpathway of purine nucleotide salvage;Other,297025.7417,890327496.8,573893217,717056690.8,923613936.6,1292735911,1529196007,1297233952,391279590,1506988700,338087635.5,1136494637,551319177.1,577080692.9,1030736846,566059707.6,619476113.7,659427524,630681170.5,519640340.8,851912561.5,647822392.7,750991252.9,206711020.3,625229244,783618891.8,1293843158,172032343.3,200799496.8,1686290178,1127424052,550743211.3,1473513583,580198142.4,234026206,1195428232,777658005.9,591372348.4,11296616.37,945343385.2,780171536.2,717602615.7,1156664114,202573015.1,888729120.1,1595234033,434075403.7,385950858.5,836495708.5,619417987,314933321.3,505690552.3,414490717,934124008.6,625133445.7,506780039.4,625903510.3,1069459816,622247428.1,825777524.2,490814002.2,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,L-Glutamic acid,5,9,4,1,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate
Feature1110,Meglutol,C6 H10 O5,162.05285,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,655599.77,271171560.5,68461249.57,32993968.59,328042673.1,422273354.8,1613893547,1260388710,43377209.75,423299620.4,215004889.7,485333268.8,225120974.8,1330698920,101001838.4,50498899.1,66162710.43,59338137.42,30084870.88,24071175.49,1399017723,1438282666,40261052.71,76399109.26,273164256.1,1539489449,411998910.8,112756753.5,67107727.48,1516260501,1266951929,33231392.5,379154805,1244133794,91238673.48,389379176.2,1493312828,39836433.47,3795908.679,1060185380,50013974.15,35013351.21,334276304.1,69955686.79,1682233205,1445046484,93949263.96,95080270.48,267793915.3,45614715.16,230278714.4,83333527.26,20616573.22,236116440.9,62143247.5,87304277.93,56180427.98,345839513.8,65254153.77,1381687132,28690808.56,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Meglutol,6,10,5,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,2,-3,-3,-0.14285714285714285,-3,Carbohydrate
Feature1109,Adenosine,C10 H13 N5 O4,267.09675,Metabolic pathways;ABC transporters;Other,Superpathway of purine nucleotide salvage;Other,257854.5364,772962498.9,922221114.6,643842849.4,845145917.9,1541071552,182037869.4,45128038.09,599374778.7,1239767010,546979565.4,862532898.6,785617347,244922546.1,1373107770,629345611.6,827436430,848722584,583946913.3,473810176.4,182686905.6,150663755.9,717823872.2,819362748.5,890717096.5,147542991.5,1280707474,572244750.7,851926119.8,258190938.6,115113658.3,552372242.1,1037053209,195636925.5,917727189.6,833744788.4,159197145.1,638496802.2,36568844.63,70389435.69,923477327.9,617691537.3,1227408554,743960716.8,74552452.95,257973932.1,642852559.3,706561632.9,601156833.9,595556133.2,651851989.8,751270167.1,404146342.6,909123972.3,785320514.1,744959660.2,788764909.7,609913123.4,811420727.6,171317336.5,459957354,Full gap,No gap,No gap,No gap,No gap,No gap,Missing ions,Missing ions,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Missing ions,Missing ions,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap,No gap,No gap,Missing ions,No gap,No gap,Missing ions,No gap,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Missing ions,No gap,Adenosine,10,13,4,5,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Lignin
Feature1108,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,C9 H15 N O6,233.08991,NA,NA,178768.2959,213850501.7,118275964.9,30296693.49,1141651288,1166987961,778031715.1,571285964.2,29901174.03,1498676723,822323714.3,999640022.7,939305919.3,504469136.3,65644422.97,44264700.59,84262574.23,82052579.02,26607035.4,15741352.5,316377720.2,686329544.3,32188924.66,162525640.4,1075558780,740568432.3,1270744768,645032868.2,111942210.5,683966704.6,571366679.8,22565148.08,1253913468,560115156.8,114129078.5,120112207.1,706976500.2,24418998.32,2028315.616,585043008.6,44072083.76,28324829.46,1194384488,515079936.8,471777299.7,784429187.7,83596094.88,51857596.65,1002634657,30781990.4,912569297.4,93991579.98,14534074.13,1043544587,46350508,69936356.89,25190761.5,1093941038,69547045.41,715856927.6,8713058.528,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,N-(3-Carboxypropanoyl)-5-hydroxynorvaline-peak2,9,15,6,1,0,0,1.6666666666666667,0.6666666666666666,0,60.3,3,-3,-2,-0.2,-4,Amino Sugar
Feature1107,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,NA,1484587.737,998185020.2,8280544.737,4427914.082,1091783219,1359087976,1199804.872,630254.0987,3715673.875,1279558289,702646350.8,995815.6684,774311583.7,644491.9543,4623641.397,6773758.614,8407378.217,7860293.455,2736926.895,1908703.156,1670614.979,2688202.829,1998434.553,8778241.042,885351154,637131.7761,1497104939,4097866.818,7912722.718,1504652.546,3759560.117,2783957.768,1365129317,831247.8162,8740526.516,1020262587,467522.7348,2784164.822,772852.8654,728240.6009,8515581.648,4304308.461,1360858580,7308961.936,1032598.691,753982.3994,11135843.54,8246316.157,767175258.9,4788869.539,855395296.7,7840436.817,2012088.348,937504087.4,8211095.661,9837108.654,8646035.509,1023608427,7443314.79,824599.2097,1197309.417,Full gap,No gap,Missing ions,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,No gap,Full gap,Missing ions,Full gap,Full gap,Full gap,No gap,Full gap,Missing ions,No gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,No gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,No gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Full gap,Full gap,methoxyresorcinol-peak2,7,8,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.45454545454545453,1,Lignin
Feature1106,Choline,C5 H13 N O,103.09967,NA,NA,94441.89644,290525648.8,931765903.1,830992273.7,315813449.7,444810530.7,1284405100,1085408469,539224364.2,432738972.5,277538684.9,968423829.1,369543835.1,984493040.2,1141792558,818932518.8,923339965.2,989118687.4,871944916.3,731924915.2,1435183542,1239380137,677394299.4,586470410.2,292151906.4,1320351538,391789706.5,206428369.6,533618737.1,1375755188,1162786113,681054139.9,341252114.1,1028234349,561464605.7,266487925.6,1273567429,660090341.1,30819797.61,578206515.7,858907655.2,785964643,343687987,620206816,1309267342,1370150883,760043185.3,772112223.8,216620845.8,595340379.1,257417949.7,725759840,607275523.8,318829998.5,994519471.9,876481872.2,902342855,229594306,955872373.8,1283256127,577952302.5,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Choline,5,13,1,1,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other
Feature1105,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,C10 H19 N O7,265.11614,NA,NA,211791.8312,997774325.6,103106942.7,22868373.08,1099503353,1096397577,575547373.4,489463606.7,16450886.37,1313866148,1053839029,721957365.1,1128695908,403840721.7,47410482.35,34413141.47,79738230.88,91236311.61,20349110.94,9606022.484,247005078.8,565108167.3,23915462.39,147558693.4,1085117494,560727275.6,1331976188,606804804.5,102179634.3,624855804.1,490556654.6,12892826.39,1268173082,503617657.8,102210112.9,1271293902,494870340,14128063.07,313935.1972,572271750.2,23812319.25,16160049.26,1427918328,536559953,475329313.3,611705881.1,85974722.5,23676794.02,1155789163,30506979.44,1087190596,84034156.36,9890611.776,1110645669,49228822.38,70172203.38,62768590.44,1024469837,74693498.58,497643728.2,11760648.58,Full gap,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Full gap,No gap,Full gap,Missing ions,No gap,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,No gap,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,No gap,Missing ions,Missing ions,No gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,No gap,Missing ions,No gap,Missing ions,Full gap,No gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Full gap,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose-peak2,10,19,7,1,0,0,1.9,0.7,-0.20000000000000018,66,2,-5,-3,-0.45454545454545453,-6,Amino Sugar
Feature1104,DL-Carbidopa,C10 H14 N2 O4,226.09535,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,Other,372785.5232,817412074.1,1376401819,559656590.7,978228896.4,1296080957,363674687.4,204806369.6,732056599.5,1229613871,464812750,648295837,522408816.5,194474563.1,1112373756,908965031.9,1158490438,1166474737,447934113.3,310295366.8,354922501.9,284230387.5,828581046.3,1132096355,730441838,382163078.2,1336528488,720898528.5,1055845091,379309814.6,230628350.6,346757943.6,1295070546,250742636.1,1189238726,944103348.1,350319665.7,718185482.5,26533410.42,249133191.7,1075781805,505444521.6,1125492432,1369288216,461605659.1,351666140.9,1190459152,1127883932,639673855,572683765.1,616971517.5,1183022333,271583147.6,719508772.5,1190123725,862298397.6,1012075297,887442559.8,1200335179,303916420.5,367710256.2,Full gap,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,No gap,No gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,Missing ions,No gap,Missing ions,Missing ions,DL-Carbidopa,10,14,4,2,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Lignin
Feature1103,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.1057,NA,NA,402216.4643,171932202.9,18565167.95,9457415.9,229418659.2,297653681,1370600560,1127051549,6277569.726,300826026.2,128352057,385028546.9,144689029.2,1125170795,33905542.55,7271042.252,6896571.897,9823134.913,6341087.228,4297941.297,1247987126,1228629879,5676410.487,8414519.03,178383083.6,1333631697,283903281.1,17315505.08,9596490.594,1372521078,1153780819,10574709.01,269707119.4,1134574798,11379793.03,246686716.7,1258967501,5649941.324,667049.2303,950877326.7,24303983.65,7743896.847,245921740.5,18377830.34,1254000074,1317085409,35259823.32,26519529.06,149385059.3,6385166.18,135008808.9,20869342.77,4767380.549,172973706.3,9606284.901,26176960.53,8461524.218,228085145.6,5905437.022,1273617103,4602330.521,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",12,20,10,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate
Feature1102,Maltotriose,C18 H32 O16,504.16909,Metabolic pathways;ABC transporters;Other,NA,293204.3248,327023485.9,123462194.1,46315268.91,397170512.6,436754046,1220742249,968641313,55475151.89,441561888.6,353910798.9,898628437.8,373117051.7,987809019.7,110431931.9,84302936.6,79287286.31,96555171.42,37914577.52,30712218.89,1193084863,988396408.1,38921390.46,161675681.2,416894487.3,1265662684,512751154.5,138708154.3,157366066.3,1335980244,1017304294,40528443.12,632487761.4,983066389.8,153598031.8,448210061.4,1350556607,34359515.08,937631.6961,1207183779,90504059.2,39394124.99,496715702.7,160288068.4,1196787621,1339062894,143079109.6,147776033.2,328740590.8,33573186.46,322511507.4,111351338,25413538.11,367896628.6,92920591.45,127794030.6,80325044.87,488881727.4,84199973.99,998941612.1,22218324.02,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,No gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Maltotriose-peak2,18,32,16,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate
Feature1101,L-Iditol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Other,Other,301441.8897,94034692.84,1040363251,1125516276,92612470.66,45912456.01,66304663.72,48170683.06,465629015.3,44477959.73,27890376.93,1234468662,184679842.8,38951326.4,1121343597,1029729653,815916787.9,896925484.2,740869175.7,707377668.4,60660124.98,53599756.56,729965468,227721724.8,95418960.8,57176314.41,107889129.1,209055429.7,214402305.2,59603287.76,47510093.35,949054771.2,40915659.89,52502318.74,275592263,33417025.09,56463605.4,786130230.8,40467185.05,94805474.62,1014831902,1106750957,33378740.79,191903426.6,46763109.88,57649798.25,778549124.7,668221846.3,34814456.98,740557132.4,86910468.07,958280944.1,664573402.8,36377463.33,980659844.7,777699596.2,815909674.9,89665013.01,842777097,55348222.21,553546526.6,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,L-Iditol,6,14,6,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate
Feature1100,NA,C32 H36 O10,580.23111,NA,NA,2454352.398,284418757,1458675.695,1499087.05,286516214.6,578644672.4,1529767.685,1736777.989,2053926.011,484858201.2,695789743.9,1543252.158,322798579,1511002.419,1694629.104,1529132.914,1590407.721,1298868.898,1513392.223,1875393.145,1488199.691,1551288.449,1504316.487,1760513.458,574575419.4,1874239.597,602874851.4,1863407.423,2020359.609,1833205.732,1482436.005,1558108.259,1190130072,1468703.935,2037624.248,441589648.7,1639420.804,1515608.146,1491087.635,1469605.569,1617543.598,1626516.096,595707192.9,1730568.329,1496253.364,1360558.834,2141442.951,2265651.912,325343111.7,1877101.55,574760059.7,1784078.103,1659967.519,930447553.2,1814113.865,2351433.558,2019255.976,552265421.1,1504648.212,1400541.27,1642961.691,Full gap,Missing ions,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Full gap,Missing ions,No gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Feature1100,32,36,10,0,0,0,1.125,0.3125,-0.5,74.55,15,5,0.22727272727272727,0.37037037037037035,5,Lignin
Feature1099,Maltotriose,C18 H32 O16,504.16908,Metabolic pathways;ABC transporters;Other,NA,578052.0827,212529268.3,7679215.63,15999320.88,291970717.8,324204079.3,958723361.3,765505823.6,33679066.17,279394792.3,176552572.8,483391091.5,151819224.7,761775811.6,83450187.25,40978507.49,52501273.78,32193357.62,20715863.89,9603629.065,925641220.5,850041862.9,23293657.68,23909265.21,216362487.7,917729849.3,323387834.3,17804601.07,12632182.4,964345283,809901957.3,10053473.97,392799777.1,803858505.4,39664498.92,305192980.1,1144768958,22219718.69,2057603.559,960107783.2,67189190.43,16379847.27,323790227.6,8424658.221,961934878,951503975.8,6592516.802,16326917.61,203429413.6,11743452.82,197993309.8,9456295.125,6300702.475,176164100.2,54632226.92,17877689.89,36445344,217997056.6,53430497.91,878946317,7616920.764,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Full gap,Full gap,Full gap,Missing ions,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,Maltotriose-peak1,18,32,16,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate
Feature1098,DL-Carnitine,C7 H15 N O3,161.10522,Other,NA,147420.921,384097504.8,1061122176,798848807.3,382380317.2,482333456,16891983.73,7578651.772,653239992.5,350133250,332797919.9,267197782.7,373245857.7,7207927.273,967368648.7,837053843.7,945672441.4,1062627592,737987651.8,556937885.9,10462223.26,12750169.68,704382085.1,581663608.9,344588297.2,9934595.632,403090834.2,333375419.7,564109555.4,11955618.52,8172132.122,644918997,306594035.9,16532681.43,541754683.9,264922190.5,9196866.934,672774827.9,32805853.68,11648538.55,879557883.3,701807433.9,403091261.8,875971261.6,10023551.52,12192678.04,679281576.1,750735065.6,281173928.8,573028766.1,318612353.9,1045356151,491317670.5,385168335.2,1086209457,807767222.3,1054352662,267716433.7,1016768392,9645721.334,464293010.2,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,DL-Carnitine,7,15,3,1,0,0,2.142857142857143,0.42857142857142855,-0.8571428571428568,84.72857142857141,1,-2,-1,-0.3333333333333333,-3,Protein
